id,label,label_str,source,category,duplicate_group,fold
article_2059,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,1486,0
article_2060,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,1487,0
article_2064,0,Non-clickbait,Thanh Niên,Other,1490,0
article_2066,0,Non-clickbait,Thanh Niên,Other,1492,0
article_2067,1,Clickbait,Thanh Niên,Chính trị & An ninh,2956,0
article_2069,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,1493,0
article_2078,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,1498,0
article_2083,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,1500,0
article_2084,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,1501,0
article_2094,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,1506,0
article_2096,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,1507,0
article_2099,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,1509,0
article_2103,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,1513,0
article_2104,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,1514,0
article_2112,1,Clickbait,SaoStar,Giáo dục & Học đường,2968,0
article_2120,0,Non-clickbait,SaoStar,Giáo dục & Học đường,1520,0
article_2138,1,Clickbait,24h,Công nghệ & Khoa học,2980,0
article_2139,1,Clickbait,24h,Công nghệ & Khoa học,2981,0
article_2157,1,Clickbait,24h,Công nghệ & Khoa học,2992,0
article_2160,0,Non-clickbait,24h,Công nghệ & Khoa học,2994,0
article_2165,0,Non-clickbait,24h,Other,1530,0
article_2168,0,Non-clickbait,24h,Other,1532,0
article_2171,1,Clickbait,Báo Mới,Giải trí & Showbiz,3000,0
article_2172,1,Clickbait,Báo Mới,Other,3001,0
article_2179,0,Non-clickbait,Báo Mới,Other,1537,0
article_2181,1,Clickbait,Báo Mới,Other,3003,0
article_2186,1,Clickbait,Báo Mới,Giải trí & Showbiz,3006,0
article_2191,0,Non-clickbait,Báo Mới,Other,1543,0
article_2197,0,Non-clickbait,Báo Mới,Giải trí & Showbiz,1548,0
article_2198,1,Clickbait,Báo Mới,Giải trí & Showbiz,3009,0
article_2205,1,Clickbait,Báo Mới,Other,3011,0
article_2208,1,Clickbait,Báo Mới,Other,3012,0
article_2218,0,Non-clickbait,VnExpress,Other,1558,0
article_2224,0,Non-clickbait,VnExpress,Other,1562,0
article_2230,0,Non-clickbait,VnExpress,Other,1567,0
article_2240,0,Non-clickbait,VnExpress,Other,1574,0
article_2246,0,Non-clickbait,VnExpress,Other,1579,0
article_2247,0,Non-clickbait,VnExpress,Other,1580,0
article_2251,0,Non-clickbait,VnExpress,Other,1583,0
article_2255,0,Non-clickbait,VnExpress,Other,1587,0
article_2256,1,Clickbait,VnExpress,Other,3017,0
article_2277,0,Non-clickbait,Tuổi Trẻ,Giải trí & Showbiz,1599,0
article_2288,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,1605,0
article_2293,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,1610,0
article_2297,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,1614,0
article_2298,0,Non-clickbait,Thanh Niên,Other,1615,0
article_2301,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,3026,0
article_2304,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,1619,0
article_2306,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,1621,0
article_2311,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,1625,0
article_2313,1,Clickbait,Thanh Niên,Other,3029,0
article_2317,0,Non-clickbait,Thanh Niên,Other,3030,0
article_2318,0,Non-clickbait,Thanh Niên,Other,1629,0
article_2319,0,Non-clickbait,Thanh Niên,Other,1630,0
article_2321,1,Clickbait,Thanh Niên,Other,3031,0
article_2322,0,Non-clickbait,Thanh Niên,Other,1632,0
article_2324,0,Non-clickbait,Thanh Niên,Other,1633,0
article_2326,0,Non-clickbait,Thanh Niên,Other,1635,0
article_2327,0,Non-clickbait,Thanh Niên,Other,1636,0
article_2339,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3036,0
article_2342,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1645,0
article_2344,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1647,0
article_2346,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3038,0
article_2357,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3041,0
article_2362,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,1658,0
article_2365,0,Non-clickbait,Kênh14,Other,1660,0
article_2367,1,Clickbait,Kênh14,Sức khỏe & Đời sống,1662,0
article_2381,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,1668,0
article_2385,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1670,0
article_2392,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,1673,0
article_2401,1,Clickbait,24h,Other,3047,0
article_2410,0,Non-clickbait,24h,Other,1680,0
article_2415,0,Non-clickbait,24h,Other,1681,0
article_2418,0,Non-clickbait,24h,Other,1682,0
article_2419,0,Non-clickbait,24h,Other,1683,0
article_2423,0,Non-clickbait,Báo Mới,Other,1685,0
article_2425,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1687,0
article_2430,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1692,0
article_2431,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1693,0
article_2434,0,Non-clickbait,Báo Mới,Other,1696,0
article_2435,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1697,0
article_2445,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1705,0
article_2446,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1706,0
article_2448,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1708,0
article_2453,0,Non-clickbait,Báo Mới,Other,1713,0
article_2459,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1719,0
article_2460,0,Non-clickbait,Báo Mới,Other,1720,0
article_2461,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1721,0
article_2474,0,Non-clickbait,Báo Mới,Other,1733,0
article_2475,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1734,0
article_2477,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1736,0
article_2480,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1739,0
article_2481,0,Non-clickbait,Báo Mới,Other,1740,0
article_2483,0,Non-clickbait,Báo Mới,Chính trị & An ninh,1742,0
article_2487,0,Non-clickbait,VnExpress,Other,1745,0
article_2491,0,Non-clickbait,VnExpress,Other,1747,0
article_2494,0,Non-clickbait,VnExpress,Other,1750,0
article_2500,0,Non-clickbait,VnExpress,Other,1755,0
article_2502,1,Clickbait,VnExpress,Other,3059,0
article_2508,0,Non-clickbait,VnExpress,Other,1760,0
article_2509,1,Clickbait,VnExpress,Other,3062,0
article_2524,1,Clickbait,VnExpress,Other,3063,0
article_2525,0,Non-clickbait,VnExpress,Other,1773,0
article_2526,0,Non-clickbait,VnExpress,Other,1774,0
article_2527,1,Clickbait,VnExpress,Other,3064,0
article_2531,0,Non-clickbait,VnExpress,Other,1777,0
article_2537,1,Clickbait,VnExpress,Other,3067,0
article_2539,0,Non-clickbait,Tuổi Trẻ,Thể thao,1783,0
article_2547,0,Non-clickbait,Tuổi Trẻ,Other,1788,0
article_2548,0,Non-clickbait,Tuổi Trẻ,Thể thao,1789,0
article_2551,0,Non-clickbait,Tuổi Trẻ,Thể thao,1791,0
article_2564,0,Non-clickbait,Thanh Niên,Other,1802,0
article_2567,0,Non-clickbait,Thanh Niên,Other,1804,0
article_2570,1,Clickbait,Thanh Niên,Giải trí & Showbiz,1805,0
article_2572,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,1807,0
article_2576,1,Clickbait,Thanh Niên,Giải trí & Showbiz,3074,0
article_2580,1,Clickbait,Thanh Niên,Other,3078,0
article_2581,0,Non-clickbait,Thanh Niên,Other,1811,0
article_2590,1,Clickbait,Thanh Niên,Other,3081,0
article_2603,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,1821,0
article_2604,1,Clickbait,Thanh Niên,Other,3086,0
article_2605,1,Clickbait,Thanh Niên,Other,3087,0
article_2606,1,Clickbait,Thanh Niên,Other,3088,0
article_2618,0,Non-clickbait,VietNamNet,Chính trị & An ninh,1828,0
article_2632,1,Clickbait,VietNamNet,Chính trị & An ninh,3097,0
article_2634,1,Clickbait,VietNamNet,Chính trị & An ninh,3098,0
article_2637,0,Non-clickbait,VietNamNet,Chính trị & An ninh,1840,0
article_2643,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,1845,0
article_2683,1,Clickbait,24h,Other,3108,0
article_2690,0,Non-clickbait,24h,Other,1874,0
article_2702,0,Non-clickbait,24h,Other,1881,0
article_2703,0,Non-clickbait,24h,Other,1882,0
article_2704,1,Clickbait,24h,Other,1883,0
article_2715,0,Non-clickbait,Báo Mới,Other,1894,0
article_2716,0,Non-clickbait,Báo Mới,Other,1895,0
article_2725,1,Clickbait,Báo Mới,Other,3115,0
article_2728,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3117,0
article_2732,1,Clickbait,Báo Mới,Other,3118,0
article_2733,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1908,0
article_2736,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1911,0
article_2740,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,1914,0
article_2741,0,Non-clickbait,Báo Mới,Other,1915,0
article_2751,1,Clickbait,Báo Mới,Other,3120,0
article_2758,1,Clickbait,VnExpress,Other,3123,0
article_2763,1,Clickbait,VnExpress,Other,3124,0
article_2769,1,Clickbait,VnExpress,Other,3127,0
article_2773,1,Clickbait,VnExpress,Other,3128,0
article_2796,0,Non-clickbait,VnExpress,Other,1938,0
article_2797,1,Clickbait,VnExpress,Other,3139,0
article_2799,1,Clickbait,VnExpress,Other,3140,0
article_2803,0,Non-clickbait,Tuổi Trẻ,Other,1941,0
article_2812,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,1948,0
article_2835,0,Non-clickbait,Thanh Niên,Thể thao,1964,0
article_2853,0,Non-clickbait,Thanh Niên,Other,1976,0
article_2869,1,Clickbait,Thanh Niên,Other,3160,0
article_2880,0,Non-clickbait,Thanh Niên,Other,1991,0
article_2918,1,Clickbait,SaoStar,Du lịch & Ẩm thực,2010,0
article_2919,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,2011,0
article_2920,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,3176,0
article_2921,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,2012,0
article_2922,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,2013,0
article_2924,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,2015,0
article_2925,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3177,0
article_2932,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,2016,0
article_2937,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3183,0
article_2938,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3184,0
article_2942,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,2018,0
article_2951,1,Clickbait,24h,Other,3188,0
article_2984,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2027,0
article_2992,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3208,0
article_3003,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2034,0
article_3005,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2035,0
article_3016,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2041,0
article_3031,0,Non-clickbait,VnExpress,Other,3220,0
article_3035,0,Non-clickbait,VnExpress,Other,2053,0
article_3038,0,Non-clickbait,VnExpress,Other,2055,0
article_3050,0,Non-clickbait,VnExpress,Other,2064,0
article_3057,1,Clickbait,VnExpress,Other,3224,0
article_3065,1,Clickbait,VnExpress,Other,3227,0
article_3067,0,Non-clickbait,VnExpress,Other,2072,0
article_3069,0,Non-clickbait,VnExpress,Other,2073,0
article_3076,0,Non-clickbait,Tuổi Trẻ,Other,2079,0
article_3088,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,2088,0
article_3092,0,Non-clickbait,Thanh Niên,Other,2089,0
article_3093,0,Non-clickbait,Thanh Niên,Other,2090,0
article_3126,0,Non-clickbait,Thanh Niên,Other,2114,0
article_3134,1,Clickbait,VietNamNet,Other,3245,0
article_3135,0,Non-clickbait,VietNamNet,Other,2117,0
article_3140,0,Non-clickbait,VietNamNet,Other,2120,0
article_3147,1,Clickbait,VietNamNet,Other,2124,0
article_3158,0,Non-clickbait,VietNamNet,Other,2132,0
article_3168,1,Clickbait,24h,Giải trí & Showbiz,2622,0
article_3190,0,Non-clickbait,24h,Giải trí & Showbiz,3266,0
article_3192,0,Non-clickbait,24h,Giải trí & Showbiz,2144,0
article_3193,0,Non-clickbait,24h,Giải trí & Showbiz,2145,0
article_3194,1,Clickbait,24h,Giải trí & Showbiz,3267,0
article_3201,0,Non-clickbait,24h,Giải trí & Showbiz,2152,0
article_3206,0,Non-clickbait,24h,Giải trí & Showbiz,2153,0
article_3211,0,Non-clickbait,24h,Giải trí & Showbiz,2155,0
article_3218,1,Clickbait,24h,Giải trí & Showbiz,3276,0
article_3227,1,Clickbait,24h,Giải trí & Showbiz,3281,0
article_3229,1,Clickbait,24h,Giải trí & Showbiz,3283,0
article_3230,1,Clickbait,24h,Giải trí & Showbiz,2163,0
article_3236,0,Non-clickbait,Báo Mới,Other,2165,0
article_3248,0,Non-clickbait,Báo Mới,Other,2176,0
article_3250,0,Non-clickbait,Báo Mới,Other,2178,0
article_3252,1,Clickbait,Báo Mới,Other,2179,0
article_3260,1,Clickbait,Báo Mới,Other,3293,0
article_3282,1,Clickbait,VnExpress,Other,3295,0
article_3299,0,Non-clickbait,VnExpress,Other,2209,0
article_3315,0,Non-clickbait,VnExpress,Other,2218,0
article_3321,0,Non-clickbait,VnExpress,Other,2224,0
article_3324,0,Non-clickbait,VnExpress,Other,2225,0
article_3334,0,Non-clickbait,VnExpress,Other,2232,0
article_3351,1,Clickbait,Tuổi Trẻ,Other,3308,0
article_3352,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2240,0
article_3356,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,3309,0
article_3360,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2246,0
article_3361,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,3310,0
article_3365,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2249,0
article_3369,1,Clickbait,Thanh Niên,Other,3313,0
article_3372,1,Clickbait,Thanh Niên,Other,3315,0
article_3381,0,Non-clickbait,Thanh Niên,Other,2257,0
article_3384,1,Clickbait,Thanh Niên,Other,3318,0
article_3385,0,Non-clickbait,Thanh Niên,Other,2260,0
article_3387,0,Non-clickbait,Thanh Niên,Other,2261,0
article_3392,1,Clickbait,Thanh Niên,Other,3319,0
article_3393,1,Clickbait,Thanh Niên,Other,3320,0
article_3396,0,Non-clickbait,Thanh Niên,Other,2267,0
article_3397,1,Clickbait,Thanh Niên,Other,3321,0
article_3407,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3325,0
article_3424,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2277,0
article_3427,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2278,0
article_3430,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2280,0
article_3449,0,Non-clickbait,24h,Xe & Vận tải,2291,0
article_3456,0,Non-clickbait,24h,Xe & Vận tải,2294,0
article_3471,1,Clickbait,Báo Mới,Xe & Vận tải,3343,0
article_3473,0,Non-clickbait,Báo Mới,Xe & Vận tải,2304,0
article_3477,0,Non-clickbait,Báo Mới,Xe & Vận tải,2308,0
article_3484,0,Non-clickbait,Báo Mới,Xe & Vận tải,2314,0
article_3485,0,Non-clickbait,Báo Mới,Xe & Vận tải,2315,0
article_3490,0,Non-clickbait,Báo Mới,Xe & Vận tải,2320,0
article_3500,0,Non-clickbait,Báo Mới,Xe & Vận tải,2329,0
article_3507,0,Non-clickbait,Báo Mới,Xe & Vận tải,2336,0
article_3532,0,Non-clickbait,VietNamNet,Other,2350,0
article_3544,0,Non-clickbait,VietNamNet,Other,2357,0
article_3548,0,Non-clickbait,VietNamNet,Other,2359,0
article_3549,0,Non-clickbait,VietNamNet,Other,2360,0
article_3565,0,Non-clickbait,24h,Xe & Vận tải,2368,0
article_3572,0,Non-clickbait,24h,Xe & Vận tải,2373,0
article_3582,0,Non-clickbait,24h,Xe & Vận tải,2381,0
article_3584,1,Clickbait,24h,Xe & Vận tải,3355,0
article_3597,0,Non-clickbait,Báo Mới,Other,2393,0
article_3604,0,Non-clickbait,Báo Mới,Other,2400,0
article_3608,0,Non-clickbait,Báo Mới,Other,2404,0
article_3609,0,Non-clickbait,Báo Mới,Other,2405,0
article_3611,0,Non-clickbait,Báo Mới,Other,2407,0
article_3612,0,Non-clickbait,Báo Mới,Other,2408,0
article_3613,0,Non-clickbait,Báo Mới,Other,2409,0
article_3617,1,Clickbait,Báo Mới,Other,3357,0
article_3629,0,Non-clickbait,Báo Mới,Other,2422,0
article_3645,0,Non-clickbait,Báo Mới,Other,2437,0
article_3682,1,Clickbait,24h,Giải trí & Showbiz,3366,0
article_3686,1,Clickbait,24h,Sức khỏe & Đời sống,2452,0
article_3691,1,Clickbait,24h,Sức khỏe & Đời sống,3367,0
article_3692,1,Clickbait,24h,Sức khỏe & Đời sống,3368,0
article_3706,1,Clickbait,24h,Sức khỏe & Đời sống,3380,0
article_3707,1,Clickbait,24h,Sức khỏe & Đời sống,3381,0
article_3714,1,Clickbait,24h,Sức khỏe & Đời sống,2459,0
article_3718,1,Clickbait,24h,Sức khỏe & Đời sống,3386,0
article_3721,1,Clickbait,24h,Sức khỏe & Đời sống,2462,0
article_3735,1,Clickbait,24h,Du lịch & Ẩm thực,3390,0
article_3743,1,Clickbait,24h,Du lịch & Ẩm thực,2472,0
article_3751,1,Clickbait,24h,Du lịch & Ẩm thực,3397,0
article_3753,1,Clickbait,24h,Du lịch & Ẩm thực,3398,0
article_3755,1,Clickbait,24h,Du lịch & Ẩm thực,3399,0
article_3769,0,Non-clickbait,24h,Du lịch & Ẩm thực,2479,0
article_3783,0,Non-clickbait,24h,Du lịch & Ẩm thực,2487,0
article_3784,0,Non-clickbait,24h,Giáo dục & Học đường,2488,0
article_3787,0,Non-clickbait,24h,Giáo dục & Học đường,2490,0
article_0002,0,Non-clickbait,VnExpress,Tin tức tổng hợp,1,1
article_0006,0,Non-clickbait,VnExpress,Tin tức tổng hợp,3,1
article_0009,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2499,1
article_0025,0,Non-clickbait,VnExpress,Tin tức tổng hợp,19,1
article_0035,0,Non-clickbait,VnExpress,Tin tức tổng hợp,29,1
article_0038,0,Non-clickbait,VnExpress,Tin tức tổng hợp,32,1
article_0046,0,Non-clickbait,VnExpress,Tin tức tổng hợp,40,1
article_0056,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,50,1
article_0060,1,Clickbait,Tuổi Trẻ,Other,53,1
article_0064,1,Clickbait,Tuổi Trẻ,Other,2502,1
article_0065,0,Non-clickbait,Tuổi Trẻ,Other,56,1
article_0067,0,Non-clickbait,Tuổi Trẻ,Other,58,1
article_0068,0,Non-clickbait,Tuổi Trẻ,Other,59,1
article_0069,1,Clickbait,Tuổi Trẻ,Other,60,1
article_0073,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,64,1
article_0079,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,70,1
article_0084,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,75,1
article_0086,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,77,1
article_0090,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,80,1
article_0091,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,81,1
article_0092,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,82,1
article_0094,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,84,1
article_0106,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,96,1
article_0112,0,Non-clickbait,VietNamNet,Chính trị & An ninh,102,1
article_0119,0,Non-clickbait,VietNamNet,Chính trị & An ninh,108,1
article_0120,0,Non-clickbait,VietNamNet,Chính trị & An ninh,109,1
article_0130,0,Non-clickbait,VietNamNet,Chính trị & An ninh,119,1
article_0134,0,Non-clickbait,VietNamNet,Chính trị & An ninh,123,1
article_0139,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2504,1
article_0140,0,Non-clickbait,Kênh14,Sức khỏe & Đời sống,2505,1
article_0144,1,Clickbait,Kênh14,Sức khỏe & Đời sống,2509,1
article_0148,1,Clickbait,SaoStar,Giải trí & Showbiz,2513,1
article_0156,1,Clickbait,SaoStar,Giải trí & Showbiz,134,1
article_0171,1,Clickbait,SaoStar,Giải trí & Showbiz,145,1
article_0178,0,Non-clickbait,24h,Tin tức tổng hợp,152,1
article_0180,0,Non-clickbait,24h,Tin tức tổng hợp,154,1
article_0182,0,Non-clickbait,24h,Tin tức tổng hợp,156,1
article_0190,0,Non-clickbait,24h,Tin tức tổng hợp,163,1
article_0195,1,Clickbait,24h,Tin tức tổng hợp,2519,1
article_0201,0,Non-clickbait,24h,Tin tức tổng hợp,171,1
article_0202,0,Non-clickbait,24h,Tin tức tổng hợp,172,1
article_0203,0,Non-clickbait,24h,Tin tức tổng hợp,173,1
article_0205,0,Non-clickbait,24h,Tin tức tổng hợp,175,1
article_0206,1,Clickbait,24h,Tin tức tổng hợp,176,1
article_0219,0,Non-clickbait,24h,Quốc tế,185,1
article_0221,1,Clickbait,Báo Mới,Thể thao,2524,1
article_0227,1,Clickbait,Báo Mới,Thể thao,189,1
article_0231,1,Clickbait,Báo Mới,Thể thao,2529,1
article_0236,1,Clickbait,Báo Mới,Thể thao,2532,1
article_0240,1,Clickbait,Báo Mới,Thể thao,2535,1
article_0244,0,Non-clickbait,Báo Mới,Thể thao,197,1
article_0247,0,Non-clickbait,Báo Mới,Thể thao,199,1
article_0258,0,Non-clickbait,Báo Mới,Thể thao,209,1
article_0262,0,Non-clickbait,Báo Mới,Thể thao,213,1
article_0264,0,Non-clickbait,Báo Mới,Thể thao,215,1
article_0269,1,Clickbait,Báo Mới,Thể thao,220,1
article_0281,0,Non-clickbait,VnExpress,Quốc tế,227,1
article_0285,0,Non-clickbait,VnExpress,Quốc tế,230,1
article_0301,1,Clickbait,VnExpress,Quốc tế,2543,1
article_0307,1,Clickbait,VnExpress,Quốc tế,2548,1
article_0309,0,Non-clickbait,VnExpress,Quốc tế,246,1
