id,label,label_str,source,category,duplicate_group,heldout_source,split
article_0447,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,362,24h,train
article_0449,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,363,24h,train
article_0452,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,364,24h,train
article_0453,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,365,24h,train
article_0454,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,366,24h,train
article_0455,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,367,24h,train
article_0457,0,Non-clickbait,24h,Quốc tế,368,24h,test
article_0460,0,Non-clickbait,24h,Quốc tế,369,24h,test
article_0462,0,Non-clickbait,24h,Quốc tế,370,24h,test
article_0463,0,Non-clickbait,24h,Quốc tế,371,24h,test
article_0464,0,Non-clickbait,24h,Quốc tế,372,24h,test
article_0465,0,Non-clickbait,24h,Quốc tế,373,24h,test
article_0466,0,Non-clickbait,24h,Quốc tế,374,24h,test
article_0467,0,Non-clickbait,24h,Quốc tế,375,24h,test
article_0468,0,Non-clickbait,24h,Quốc tế,376,24h,test
article_0470,0,Non-clickbait,24h,Quốc tế,377,24h,test
article_0471,0,Non-clickbait,24h,Quốc tế,378,24h,test
article_0472,0,Non-clickbait,24h,Quốc tế,379,24h,test
article_0473,0,Non-clickbait,24h,Quốc tế,380,24h,test
article_0474,0,Non-clickbait,24h,Quốc tế,381,24h,test
article_0477,0,Non-clickbait,24h,Quốc tế,382,24h,test
article_0478,0,Non-clickbait,24h,Quốc tế,383,24h,test
article_0479,0,Non-clickbait,24h,Quốc tế,384,24h,test
article_0482,1,Clickbait,24h,Quốc tế,385,24h,test
article_0483,0,Non-clickbait,24h,Quốc tế,386,24h,test
article_0484,0,Non-clickbait,24h,Quốc tế,387,24h,test
article_0485,0,Non-clickbait,24h,Quốc tế,388,24h,test
article_0486,0,Non-clickbait,24h,Quốc tế,389,24h,test
article_0487,0,Non-clickbait,24h,Quốc tế,390,24h,test
article_0488,0,Non-clickbait,24h,Quốc tế,391,24h,test
article_0489,1,Clickbait,24h,Quốc tế,392,24h,test
article_0490,0,Non-clickbait,24h,Tin tức tổng hợp,393,24h,test
article_0491,0,Non-clickbait,24h,Quốc tế,394,24h,test
article_0492,0,Non-clickbait,24h,Quốc tế,395,24h,test
article_0496,0,Non-clickbait,Báo Mới,Quốc tế,396,24h,train
article_0497,0,Non-clickbait,Báo Mới,Quốc tế,397,24h,train
article_0498,0,Non-clickbait,Báo Mới,Quốc tế,398,24h,train
article_0499,1,Clickbait,Báo Mới,Quốc tế,399,24h,train
article_0500,0,Non-clickbait,Báo Mới,Quốc tế,400,24h,train
article_0501,0,Non-clickbait,Báo Mới,Quốc tế,401,24h,train
article_0502,0,Non-clickbait,Báo Mới,Quốc tế,402,24h,train
article_0503,0,Non-clickbait,Báo Mới,Quốc tế,403,24h,train
article_0506,0,Non-clickbait,Báo Mới,Quốc tế,404,24h,train
article_0508,0,Non-clickbait,Báo Mới,Quốc tế,405,24h,train
article_0509,0,Non-clickbait,Báo Mới,Quốc tế,406,24h,train
article_0510,0,Non-clickbait,Báo Mới,Quốc tế,407,24h,train
article_0511,0,Non-clickbait,Báo Mới,Quốc tế,408,24h,train
article_0512,0,Non-clickbait,Báo Mới,Quốc tế,409,24h,train
article_0513,0,Non-clickbait,Báo Mới,Quốc tế,410,24h,train
article_0516,0,Non-clickbait,Báo Mới,Quốc tế,411,24h,train
article_0518,1,Clickbait,Báo Mới,Quốc tế,412,24h,train
article_0519,0,Non-clickbait,Báo Mới,Quốc tế,413,24h,train
article_0521,0,Non-clickbait,Báo Mới,Quốc tế,414,24h,train
article_0522,0,Non-clickbait,Báo Mới,Quốc tế,415,24h,train
article_0523,0,Non-clickbait,Báo Mới,Quốc tế,416,24h,train
article_0524,0,Non-clickbait,Báo Mới,Quốc tế,417,24h,train
article_0525,0,Non-clickbait,Báo Mới,Quốc tế,418,24h,train
article_0526,0,Non-clickbait,Báo Mới,Quốc tế,419,24h,train
article_0527,0,Non-clickbait,Báo Mới,Quốc tế,420,24h,train
article_0528,0,Non-clickbait,Báo Mới,Quốc tế,421,24h,train
article_0530,0,Non-clickbait,Báo Mới,Quốc tế,422,24h,train
article_0531,0,Non-clickbait,Báo Mới,Quốc tế,423,24h,train
article_0535,1,Clickbait,Báo Mới,Quốc tế,424,24h,train
article_0536,0,Non-clickbait,Báo Mới,Quốc tế,425,24h,train
article_0537,0,Non-clickbait,Báo Mới,Quốc tế,426,24h,train
article_0538,0,Non-clickbait,Báo Mới,Quốc tế,427,24h,train
article_0539,0,Non-clickbait,Báo Mới,Quốc tế,428,24h,train
article_0540,0,Non-clickbait,Báo Mới,Quốc tế,429,24h,train
article_0541,0,Non-clickbait,Báo Mới,Quốc tế,430,24h,train
article_0542,0,Non-clickbait,Báo Mới,Quốc tế,431,24h,train
article_0544,0,Non-clickbait,Báo Mới,Quốc tế,432,24h,train
article_0545,0,Non-clickbait,Báo Mới,Quốc tế,433,24h,train
article_0547,0,Non-clickbait,Báo Mới,Quốc tế,434,24h,train
article_0548,0,Non-clickbait,Báo Mới,Quốc tế,435,24h,train
article_0549,0,Non-clickbait,Báo Mới,Quốc tế,436,24h,train
article_0550,0,Non-clickbait,Báo Mới,Quốc tế,437,24h,train
article_0551,0,Non-clickbait,Báo Mới,Quốc tế,438,24h,train
article_0552,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,439,24h,train
article_0553,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,440,24h,train
article_0555,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,441,24h,train
article_0559,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,442,24h,train
article_0560,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,443,24h,train
article_0561,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,444,24h,train
article_0562,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,445,24h,train
article_0563,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,446,24h,train
article_0564,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,447,24h,train
article_0565,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,448,24h,train
article_0566,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,449,24h,train
article_0567,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,450,24h,train
article_0568,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,451,24h,train
article_0569,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,452,24h,train
article_0570,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,453,24h,train
article_0571,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,454,24h,train
article_0572,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,455,24h,train
article_0573,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,456,24h,train
article_0574,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,457,24h,train
article_0576,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,458,24h,train
article_0578,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,459,24h,train
article_0579,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,460,24h,train
article_0580,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,461,24h,train
article_0582,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,462,24h,train
article_0583,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,463,24h,train
article_0584,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,464,24h,train
article_0585,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,465,24h,train
article_0586,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,466,24h,train
article_0587,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,467,24h,train
article_0588,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,468,24h,train
article_0589,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,469,24h,train
article_0590,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,470,24h,train
article_0591,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,471,24h,train
article_0592,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,472,24h,train
article_0593,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,473,24h,train
article_0594,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,474,24h,train
article_0595,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,475,24h,train
article_0596,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,476,24h,train
article_0597,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,477,24h,train
article_0598,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,478,24h,train
article_0599,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,479,24h,train
article_0600,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,480,24h,train
article_0601,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,481,24h,train
article_0602,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,482,24h,train
article_0603,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,483,24h,train
article_0604,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,484,24h,train
article_0605,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,485,24h,train
article_0606,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,486,24h,train
article_0607,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,487,24h,train
article_0609,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,488,24h,train
article_0610,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,489,24h,train
article_0611,0,Non-clickbait,Tuổi Trẻ,Other,490,24h,train
article_0612,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,491,24h,train
article_0613,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,492,24h,train
article_0614,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,493,24h,train
article_0615,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,494,24h,train
article_0618,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,495,24h,train
article_0619,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,496,24h,train
article_0620,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,497,24h,train
article_0621,0,Non-clickbait,Thanh Niên,Quốc tế,498,24h,train
article_0622,0,Non-clickbait,Thanh Niên,Quốc tế,499,24h,train
article_0624,0,Non-clickbait,Thanh Niên,Other,500,24h,train
article_0625,0,Non-clickbait,Thanh Niên,Quốc tế,501,24h,train
article_0626,0,Non-clickbait,Thanh Niên,Quốc tế,502,24h,train
article_0627,0,Non-clickbait,Thanh Niên,Quốc tế,503,24h,train
article_0628,0,Non-clickbait,Thanh Niên,Other,504,24h,train
article_0629,0,Non-clickbait,Thanh Niên,Quốc tế,505,24h,train
article_0630,0,Non-clickbait,Thanh Niên,Other,506,24h,train
article_0631,0,Non-clickbait,Thanh Niên,Quốc tế,507,24h,train
article_0632,0,Non-clickbait,Thanh Niên,Other,508,24h,train
article_0633,0,Non-clickbait,Thanh Niên,Quốc tế,509,24h,train
article_0635,0,Non-clickbait,Thanh Niên,Other,510,24h,train
article_0636,0,Non-clickbait,Thanh Niên,Quốc tế,511,24h,train
article_0637,1,Clickbait,Thanh Niên,Quốc tế,512,24h,train
article_0638,0,Non-clickbait,Thanh Niên,Quốc tế,513,24h,train
article_0640,0,Non-clickbait,Thanh Niên,Quốc tế,514,24h,train
article_0641,0,Non-clickbait,Thanh Niên,Quốc tế,515,24h,train
article_0642,0,Non-clickbait,Thanh Niên,Quốc tế,516,24h,train
article_0643,1,Clickbait,Thanh Niên,Quốc tế,517,24h,train
article_0644,0,Non-clickbait,Thanh Niên,Quốc tế,518,24h,train
article_0646,0,Non-clickbait,Thanh Niên,Quốc tế,519,24h,train
article_0647,0,Non-clickbait,Thanh Niên,Other,520,24h,train
article_0649,0,Non-clickbait,Thanh Niên,Other,521,24h,train
article_0650,0,Non-clickbait,Thanh Niên,Other,522,24h,train
article_0656,0,Non-clickbait,Thanh Niên,Other,523,24h,train
article_0657,0,Non-clickbait,Thanh Niên,Other,524,24h,train
article_0662,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,525,24h,train
article_0664,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,526,24h,train
article_0665,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,527,24h,train
article_0668,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,528,24h,train
article_0671,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,529,24h,train
article_0672,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,530,24h,train
article_0673,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,531,24h,train
article_0675,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,532,24h,train
article_0676,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,533,24h,train
article_0677,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,534,24h,train
article_0678,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,535,24h,train
article_0680,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,536,24h,train
article_0681,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,537,24h,train
article_0682,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,538,24h,train
article_0683,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,539,24h,train
article_0684,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,540,24h,train
article_0685,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,541,24h,train
article_0686,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,542,24h,train
article_0687,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,543,24h,train
article_0688,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,544,24h,train
article_0689,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,545,24h,train
article_0690,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,546,24h,train
article_0691,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,547,24h,train
article_0692,1,Clickbait,Kênh14,Giải trí & Showbiz,548,24h,train
article_0693,1,Clickbait,Kênh14,Giải trí & Showbiz,549,24h,train
article_0694,1,Clickbait,Kênh14,Giải trí & Showbiz,550,24h,train
article_0698,1,Clickbait,Kênh14,Giải trí & Showbiz,551,24h,train
article_0699,1,Clickbait,SaoStar,Quốc tế,552,24h,train
article_0703,0,Non-clickbait,SaoStar,Quốc tế,553,24h,train
article_0708,1,Clickbait,SaoStar,Quốc tế,554,24h,train
article_0709,0,Non-clickbait,SaoStar,Quốc tế,555,24h,train
article_0710,0,Non-clickbait,SaoStar,Quốc tế,556,24h,train
article_0714,1,Clickbait,SaoStar,Quốc tế,557,24h,train
article_0721,1,Clickbait,SaoStar,Quốc tế,558,24h,train
article_0724,1,Clickbait,SaoStar,Quốc tế,559,24h,train
article_0727,1,Clickbait,SaoStar,Quốc tế,560,24h,train
article_0730,0,Non-clickbait,24h,Chính trị & An ninh,561,24h,test
article_0734,0,Non-clickbait,24h,Chính trị & An ninh,562,24h,test
article_0735,0,Non-clickbait,24h,Chính trị & An ninh,563,24h,test
article_0736,0,Non-clickbait,24h,Chính trị & An ninh,564,24h,test
article_0737,1,Clickbait,24h,Chính trị & An ninh,565,24h,test
article_0741,0,Non-clickbait,24h,Chính trị & An ninh,566,24h,test
article_0742,0,Non-clickbait,24h,Chính trị & An ninh,567,24h,test
article_0743,0,Non-clickbait,24h,Giải trí & Showbiz,568,24h,test
article_0744,0,Non-clickbait,24h,Chính trị & An ninh,569,24h,test
article_0745,0,Non-clickbait,24h,Chính trị & An ninh,570,24h,test
article_0746,0,Non-clickbait,24h,Chính trị & An ninh,571,24h,test
article_0747,0,Non-clickbait,24h,Chính trị & An ninh,572,24h,test
article_0748,0,Non-clickbait,24h,Chính trị & An ninh,573,24h,test
article_0749,0,Non-clickbait,24h,Chính trị & An ninh,574,24h,test
article_0750,0,Non-clickbait,24h,Chính trị & An ninh,575,24h,test
article_0751,0,Non-clickbait,24h,Chính trị & An ninh,576,24h,test
article_0752,0,Non-clickbait,24h,Chính trị & An ninh,577,24h,test
article_0753,0,Non-clickbait,24h,Chính trị & An ninh,578,24h,test
article_0754,0,Non-clickbait,24h,Chính trị & An ninh,579,24h,test
article_0755,0,Non-clickbait,24h,Chính trị & An ninh,580,24h,test
article_0757,0,Non-clickbait,24h,Tin tức tổng hợp,581,24h,test
article_0758,0,Non-clickbait,Báo Mới,Other,582,24h,train
article_0759,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,583,24h,train
article_0760,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,584,24h,train
article_0761,0,Non-clickbait,Báo Mới,Other,585,24h,train
article_0762,0,Non-clickbait,Báo Mới,Other,586,24h,train
article_0763,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,587,24h,train
article_0764,0,Non-clickbait,Báo Mới,Other,588,24h,train
article_0765,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,589,24h,train
article_0766,0,Non-clickbait,Báo Mới,Other,590,24h,train
article_0767,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,591,24h,train
article_0768,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,592,24h,train
article_0769,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,593,24h,train
article_0770,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,594,24h,train
article_0771,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,595,24h,train
article_0772,0,Non-clickbait,Báo Mới,Other,596,24h,train
article_0773,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,597,24h,train
article_0774,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,598,24h,train
article_0775,0,Non-clickbait,Báo Mới,Other,599,24h,train
article_0776,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,600,24h,train
article_0777,0,Non-clickbait,Báo Mới,Other,601,24h,train
article_0778,0,Non-clickbait,Báo Mới,Other,602,24h,train
article_0779,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,603,24h,train
article_0780,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,604,24h,train
article_0781,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,605,24h,train
article_0782,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,606,24h,train
article_0783,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,607,24h,train
article_0784,0,Non-clickbait,Báo Mới,Other,608,24h,train
article_0785,0,Non-clickbait,Báo Mới,Other,609,24h,train
article_0786,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,610,24h,train
article_0787,0,Non-clickbait,Báo Mới,Other,611,24h,train
article_0788,0,Non-clickbait,Báo Mới,Other,612,24h,train
article_0789,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,613,24h,train
article_0790,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,614,24h,train
article_0791,0,Non-clickbait,Báo Mới,Other,615,24h,train
article_0792,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,616,24h,train
article_0793,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,617,24h,train
article_0794,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,618,24h,train
article_0795,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,619,24h,train
article_0796,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,620,24h,train
article_0797,0,Non-clickbait,Báo Mới,Other,621,24h,train
article_0798,0,Non-clickbait,Báo Mới,Other,622,24h,train
article_0799,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,623,24h,train
article_0800,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,624,24h,train
article_0801,0,Non-clickbait,Báo Mới,Other,625,24h,train
article_0802,0,Non-clickbait,Báo Mới,Other,626,24h,train
article_0803,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,627,24h,train
article_0804,0,Non-clickbait,Báo Mới,Other,628,24h,train
article_0805,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,629,24h,train
article_0806,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,630,24h,train
article_0807,0,Non-clickbait,Báo Mới,Other,631,24h,train
article_0808,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,632,24h,train
article_0809,0,Non-clickbait,Báo Mới,Other,633,24h,train
article_0810,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,634,24h,train
article_0811,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,635,24h,train
article_0812,0,Non-clickbait,Báo Mới,Other,636,24h,train
article_0813,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,637,24h,train
article_0815,0,Non-clickbait,Báo Mới,Other,638,24h,train
